addr,symbol,section,width,array,elem_size,users,reads,writes
0x1008F000,g_08F000,.rdata,4,0,0,5,13,0
0x1008F004,g_08F004,.rdata,4,0,0,2,2,0
0x1008F008,g_08F008,.rdata,4,0,0,1,4,0
0x1008F014,g_08F014,.rdata,4,0,0,1,1,0
0x1008F018,g_08F018,.rdata,4,0,0,1,2,0
0x1008F01C,g_08F01C,.rdata,4,0,0,1,1,0
0x1008F020,g_08F020,.rdata,4,0,0,1,1,0
0x1008F024,g_08F024,.rdata,4,0,0,1,1,0
0x1008F028,g_08F028,.rdata,4,0,0,1,1,0
0x1008F02C,g_08F02C,.rdata,4,0,0,1,1,0
0x1008F030,g_08F030,.rdata,4,0,0,1,1,0
0x1008F034,g_08F034,.rdata,4,0,0,1,1,0
0x1008F038,g_08F038,.rdata,4,0,0,1,1,0
0x1008F03C,g_08F03C,.rdata,4,0,0,2,2,0
0x1008F040,g_08F040,.rdata,4,0,0,1,1,0
0x1008F044,g_08F044,.rdata,4,0,0,1,2,0
0x1008F048,g_08F048,.rdata,4,0,0,1,3,0
0x1008F04C,g_08F04C,.rdata,4,0,0,1,2,0
0x1008F050,g_08F050,.rdata,4,0,0,1,2,0
0x1008F054,g_08F054,.rdata,4,0,0,1,1,0
0x1008F058,g_08F058,.rdata,4,0,0,1,1,0
0x1008F05C,g_08F05C,.rdata,4,0,0,1,1,0
0x1008F060,g_08F060,.rdata,4,0,0,1,1,0
0x1008F064,g_08F064,.rdata,4,0,0,1,1,0
0x1008F068,g_08F068,.rdata,4,0,0,1,2,0
0x1008F06C,g_08F06C,.rdata,4,0,0,1,1,0
0x1008F070,g_08F070,.rdata,4,0,0,1,1,0
0x1008F074,g_08F074,.rdata,4,0,0,1,1,0
0x1008F078,g_08F078,.rdata,4,0,0,1,1,0
0x1008F07C,g_08F07C,.rdata,4,0,0,1,1,0
0x1008F084,g_08F084,.rdata,4,0,0,1,1,0
0x1008F088,g_08F088,.rdata,4,0,0,1,1,0
0x1008F08C,g_08F08C,.rdata,4,0,0,1,1,0
0x1008F090,g_08F090,.rdata,4,0,0,1,1,0
0x1008F094,g_08F094,.rdata,4,0,0,1,3,0
0x1008F098,g_08F098,.rdata,4,0,0,1,1,0
0x1008F09C,g_08F09C,.rdata,4,0,0,1,2,0
0x1008F0A0,g_08F0A0,.rdata,4,0,0,1,2,0
0x1008F0A4,g_08F0A4,.rdata,4,0,0,1,2,0
0x1008F0A8,g_08F0A8,.rdata,4,0,0,1,1,0
0x1008F0AC,g_08F0AC,.rdata,4,0,0,1,2,0
0x1008F0B0,g_08F0B0,.rdata,4,0,0,2,2,0
0x1008F0B4,g_08F0B4,.rdata,4,0,0,1,1,0
0x1008F0B8,g_08F0B8,.rdata,4,0,0,1,1,0
0x1008F0BC,g_08F0BC,.rdata,4,0,0,1,1,0
0x1008F0C0,g_08F0C0,.rdata,4,0,0,1,1,0
0x1008F0C8,g_08F0C8,.rdata,4,0,0,8,56,0
0x1008F0CC,g_08F0CC,.rdata,4,0,0,5,16,0
0x1008F0D0,g_08F0D0,.rdata,4,0,0,10,11,0
0x1008F0D4,g_08F0D4,.rdata,4,0,0,1,1,0
0x1008F0D8,g_08F0D8,.rdata,4,0,0,1,1,0
0x1008F0DC,g_08F0DC,.rdata,4,0,0,2,2,0
0x1008F0E0,g_08F0E0,.rdata,4,0,0,1,1,0
0x1008F0E4,g_08F0E4,.rdata,4,0,0,1,1,0
0x1008F0E8,g_08F0E8,.rdata,4,0,0,1,1,0
0x1008F0EC,g_08F0EC,.rdata,4,0,0,1,1,0
0x1008F0F0,g_08F0F0,.rdata,8,0,0,1,2,0
0x1008F0F8,g_08F0F8,.rdata,8,0,0,1,2,0
0x1008F100,g_08F100,.rdata,4,0,0,1,1,0
0x1008F104,g_08F104,.rdata,4,0,0,1,1,0
0x1008F108,g_08F108,.rdata,4,0,0,1,1,0
0x1008F10C,g_08F10C,.rdata,4,0,0,1,1,0
0x1008F110,g_08F110,.rdata,4,0,0,2,2,0
0x1008F114,g_08F114,.rdata,4,0,0,2,4,0
0x1008F118,g_08F118,.rdata,4,0,0,3,6,0
0x1008F11C,g_08F11C,.rdata,4,0,0,1,2,0
0x1008F120,g_08F120,.rdata,4,0,0,1,1,0
0x1008F124,g_08F124,.rdata,4,0,0,1,1,0
0x1008F128,g_08F128,.rdata,4,0,0,1,1,0
0x1008F12C,g_08F12C,.rdata,4,0,0,1,1,0
0x1008F130,g_08F130,.rdata,4,0,0,1,1,0
0x1008F134,g_08F134,.rdata,4,0,0,1,1,0
0x1008F138,g_08F138,.rdata,4,0,0,1,1,0
0x1008F13C,g_08F13C,.rdata,4,0,0,1,1,0
0x1008F140,g_08F140,.rdata,4,0,0,1,1,0
0x1008F144,g_08F144,.rdata,4,0,0,1,1,0
0x1008F148,g_08F148,.rdata,4,0,0,1,1,0
0x1008F18C,g_08F18C,.rdata,4,0,0,1,2,0
0x1008F194,g_08F194,.rdata,4,0,0,1,2,0
0x1008F1CC,g_08F1CC,.rdata,4,0,0,1,1,0
0x1008F1E0,g_08F1E0,.rdata,4,0,0,1,1,0
0x1008F1E4,g_08F1E4,.rdata,4,0,0,1,1,0
0x1008F1E8,g_08F1E8,.rdata,4,0,0,1,1,0
0x1008F1EC,g_08F1EC,.rdata,4,0,0,1,1,0
0x1008F1F0,g_08F1F0,.rdata,4,0,0,1,1,0
0x1008F1F4,g_08F1F4,.rdata,4,0,0,2,4,0
0x1008F1F8,g_08F1F8,.rdata,4,0,0,3,10,0
0x1008F204,g_08F204,.rdata,4,0,0,1,1,0
0x1008F208,g_08F208,.rdata,4,0,0,1,3,0
0x1008F210,g_08F210,.rdata,8,0,0,1,1,0
0x1008F218,g_08F218,.rdata,4,0,0,1,1,0
0x1008F21C,g_08F21C,.rdata,4,0,0,1,5,0
0x1008F220,g_08F220,.rdata,4,0,0,1,2,0
0x1008F224,g_08F224,.rdata,4,0,0,1,1,0
0x1008F228,g_08F228,.rdata,4,0,0,1,2,0
0x1008F22C,g_08F22C,.rdata,4,0,0,1,1,0
0x1008F230,g_08F230,.rdata,4,0,0,1,1,0
0x1008F238,g_08F238,.rdata,4,0,0,1,1,0
0x1008F23C,g_08F23C,.rdata,4,0,0,1,1,0
0x1008F240,g_08F240,.rdata,4,0,0,2,2,0
0x1008F244,g_08F244,.rdata,4,0,0,1,1,0
0x1008F248,g_08F248,.rdata,4,0,0,3,9,0
0x1008F24C,g_08F24C,.rdata,4,0,0,1,3,0
0x1008F250,g_08F250,.rdata,4,0,0,1,1,0
0x1008F254,g_08F254,.rdata,4,0,0,1,1,0
0x1008F25C,g_08F25C,.rdata,4,0,0,3,4,0
0x1008F260,g_08F260,.rdata,4,0,0,1,1,0
0x1008F264,g_08F264,.rdata,4,0,0,1,2,0
0x1008F268,g_08F268,.rdata,4,0,0,2,2,0
0x1008F26C,g_08F26C,.rdata,4,0,0,1,1,0
0x1008F270,g_08F270,.rdata,8,0,0,1,2,0
0x1008F27C,g_08F27C,.rdata,4,0,0,1,2,0
0x1008F280,g_08F280,.rdata,4,0,0,1,3,0
0x1008F288,g_08F288,.rdata,8,0,0,1,1,0
0x1008F290,g_08F290,.rdata,8,0,0,1,1,0
0x1008F298,g_08F298,.rdata,4,0,0,1,1,0
0x1008F29C,g_08F29C,.rdata,4,0,0,1,1,0
0x1008F2A0,g_08F2A0,.rdata,4,0,0,1,2,0
0x1008F2A4,g_08F2A4,.rdata,4,0,0,1,1,0
0x1008F2A8,g_08F2A8,.rdata,4,0,0,1,2,0
0x1008F2AC,g_08F2AC,.rdata,4,0,0,1,1,0
0x1008F2B0,g_08F2B0,.rdata,4,0,0,1,1,0
0x1008F2B4,g_08F2B4,.rdata,4,0,0,1,2,0
0x1008F2B8,g_08F2B8,.rdata,4,0,0,1,1,0
0x1008F2BC,g_08F2BC,.rdata,4,0,0,1,1,0
0x1008F2C0,g_08F2C0,.rdata,4,0,0,1,1,0
0x1008F2C4,g_08F2C4,.rdata,4,0,0,1,1,0
0x1008F2CC,g_08F2CC,.rdata,4,0,0,2,5,0
0x1008F2D0,g_08F2D0,.rdata,4,0,0,1,6,0
0x1008F2D4,g_08F2D4,.rdata,4,0,0,1,1,0
0x1008F2D8,g_08F2D8,.rdata,4,0,0,1,2,0
0x1008F2DC,g_08F2DC,.rdata,4,0,0,1,2,0
0x1008F2E0,g_08F2E0,.rdata,4,0,0,1,2,0
0x1008F2E4,g_08F2E4,.rdata,4,0,0,1,1,0
0x1008F2E8,g_08F2E8,.rdata,4,0,0,1,1,0
0x1008F2EC,g_08F2EC,.rdata,4,0,0,1,1,0
0x1008F2F0,g_08F2F0,.rdata,4,0,0,1,1,0
0x1008F2F4,g_08F2F4,.rdata,4,0,0,1,1,0
0x1008F2F8,g_08F2F8,.rdata,4,0,0,1,1,0
0x1008F300,g_08F300,.rdata,4,0,0,4,7,0
0x1008F304,g_08F304,.rdata,4,0,0,2,2,0
0x1008F308,g_08F308,.rdata,4,0,0,1,1,0
0x1008F30C,g_08F30C,.rdata,4,0,0,1,1,0
0x1008F314,g_08F314,.rdata,4,0,0,1,1,0
0x1008F31C,g_08F31C,.rdata,4,0,0,1,1,0
0x1008F320,g_08F320,.rdata,4,0,0,1,1,0
0x1008F324,g_08F324,.rdata,4,0,0,1,1,0
0x1008F328,g_08F328,.rdata,4,0,0,1,1,0
0x1008F32C,g_08F32C,.rdata,4,0,0,1,1,0
0x1008F330,g_08F330,.rdata,4,0,0,1,1,0
0x1008F334,g_08F334,.rdata,4,0,0,2,2,0
0x1008F338,g_08F338,.rdata,4,0,0,1,1,0
0x1008F33C,g_08F33C,.rdata,4,0,0,1,2,0
0x1008F340,g_08F340,.rdata,8,0,0,1,1,0
0x1008F348,g_08F348,.rdata,4,0,0,1,1,0
0x1008F34C,g_08F34C,.rdata,4,0,0,1,1,0
0x1008F350,g_08F350,.rdata,4,0,0,2,4,0
0x1008F354,g_08F354,.rdata,4,0,0,3,7,0
0x1008F358,g_08F358,.rdata,4,0,0,1,2,0
0x1008F35C,g_08F35C,.rdata,4,0,0,1,1,0
0x1008F360,g_08F360,.rdata,4,0,0,1,1,0
0x1008F364,g_08F364,.rdata,4,0,0,3,3,0
0x1008F368,g_08F368,.rdata,4,0,0,1,1,0
0x1008F36C,g_08F36C,.rdata,4,0,0,1,1,0
0x1008F370,g_08F370,.rdata,8,0,0,1,1,0
0x1008F378,g_08F378,.rdata,4,0,0,1,2,0
0x1008F37C,g_08F37C,.rdata,4,0,0,1,1,0
0x1008F384,g_08F384,.rdata,4,0,0,1,2,0
0x1008F388,g_08F388,.rdata,8,0,0,1,5,0
0x1008F394,g_08F394,.rdata,4,0,0,1,1,0
0x1008F398,g_08F398,.rdata,4,0,0,1,2,0
0x1008F39C,g_08F39C,.rdata,4,0,0,1,1,0
0x1008F3A0,g_08F3A0,.rdata,4,0,0,1,1,0
0x1008F3A4,g_08F3A4,.rdata,4,0,0,1,1,0
0x1008F3B4,g_08F3B4,.rdata,4,0,0,1,1,0
0x1008F3B8,g_08F3B8,.rdata,4,0,0,1,2,0
0x1008F3BC,g_08F3BC,.rdata,4,0,0,3,10,0
0x1008F3C0,g_08F3C0,.rdata,4,0,0,10,47,0
0x1008F3C4,g_08F3C4,.rdata,4,0,0,12,18,0
0x1008F3C8,g_08F3C8,.rdata,4,0,0,16,59,0
0x1008F3CC,g_08F3CC,.rdata,4,0,0,1,2,0
0x1008F3D0,g_08F3D0,.rdata,4,0,0,1,4,0
0x1008F3D4,g_08F3D4,.rdata,4,0,0,1,4,0
0x1008F3D8,g_08F3D8,.rdata,4,0,0,7,19,0
0x1008F3DC,g_08F3DC,.rdata,4,0,0,2,11,0
0x1008F3E0,g_08F3E0,.rdata,4,0,0,2,11,0
0x1008F3E4,g_08F3E4,.rdata,4,0,0,1,1,0
0x1008F3E8,g_08F3E8,.rdata,4,0,0,1,5,0
0x1008F3EC,g_08F3EC,.rdata,4,0,0,1,3,0
0x1008F3F0,g_08F3F0,.rdata,4,0,0,1,1,0
0x1008F3F4,g_08F3F4,.rdata,4,0,0,2,6,0
0x1008F3F8,g_08F3F8,.rdata,4,0,0,1,4,0
0x1008F3FC,g_08F3FC,.rdata,4,0,0,1,8,0
0x1008F400,g_08F400,.rdata,4,0,0,1,8,0
0x1008F408,g_08F408,.rdata,4,0,0,1,2,0
0x1008F40C,g_08F40C,.rdata,4,0,0,1,2,0
0x1008F410,g_08F410,.rdata,4,0,0,7,14,0
0x1008F414,g_08F414,.rdata,4,0,0,1,1,0
0x1008F418,g_08F418,.rdata,4,0,0,1,1,0
0x1008F41C,g_08F41C,.rdata,4,0,0,1,1,0
0x1008F420,g_08F420,.rdata,4,0,0,4,5,0
0x1008F428,g_08F428,.rdata,8,0,0,1,1,0
0x1008F430,g_08F430,.rdata,4,0,0,3,3,0
0x1008F438,g_08F438,.rdata,8,0,0,1,2,0
0x1008F440,g_08F440,.rdata,4,0,0,1,3,0
0x1008F444,g_08F444,.rdata,4,0,0,1,1,0
0x1008F448,g_08F448,.rdata,4,0,0,1,1,0
0x1008F450,g_08F450,.rdata,4,0,0,1,1,0
0x1008F454,g_08F454,.rdata,4,0,0,1,1,0
0x1008F458,g_08F458,.rdata,4,0,0,1,1,0
0x1008F45C,g_08F45C,.rdata,4,0,0,1,1,0
0x1008F460,g_08F460,.rdata,4,0,0,1,1,0
0x1008F464,g_08F464,.rdata,4,0,0,1,1,0
0x1008F468,g_08F468,.rdata,4,0,0,1,1,0
0x1008F46C,g_08F46C,.rdata,4,0,0,1,2,0
0x1008F470,g_08F470,.rdata,4,0,0,1,1,0
0x1008F478,g_08F478,.rdata,8,0,0,1,1,0
0x1008F4A8,g_08F4A8,.rdata,8,0,0,1,1,0
0x1008F4B0,g_08F4B0,.rdata,8,0,0,1,2,0
0x1008F4B8,g_08F4B8,.rdata,8,0,0,1,2,0
0x1008F4C0,g_08F4C0,.rdata,8,0,0,1,1,0
0x1008F4C8,g_08F4C8,.rdata,8,0,0,1,1,0
0x1008F4D0,g_08F4D0,.rdata,8,0,0,1,3,0
0x1008F4E0,g_08F4E0,.rdata,8,0,0,1,1,0
0x1008F4E8,g_08F4E8,.rdata,4,0,0,1,2,0
0x1008F4EC,g_08F4EC,.rdata,4,0,0,3,12,0
0x1008F4F0,g_08F4F0,.rdata,4,0,0,1,1,0
0x1008F4F4,g_08F4F4,.rdata,4,0,0,1,1,0
0x1008F4F8,g_08F4F8,.rdata,4,0,0,1,2,0
0x1008F4FC,g_08F4FC,.rdata,4,0,0,1,2,0
0x1008F500,g_08F500,.rdata,4,0,0,1,1,0
0x1008F504,g_08F504,.rdata,4,0,0,1,1,0
0x1008F508,g_08F508,.rdata,4,0,0,1,3,0
0x1008F50C,g_08F50C,.rdata,4,0,0,1,3,0
0x1008F510,g_08F510,.rdata,4,0,0,1,1,0
0x1008F514,g_08F514,.rdata,4,0,0,3,6,0
0x1008F518,g_08F518,.rdata,4,0,0,1,1,0
0x1008F51C,g_08F51C,.rdata,4,0,0,1,1,0
0x1008F520,g_08F520,.rdata,4,0,0,1,1,0
0x1008F524,g_08F524,.rdata,4,0,0,1,1,0
0x1008F528,g_08F528,.rdata,4,0,0,1,1,0
0x1008F52C,g_08F52C,.rdata,4,0,0,1,1,0
0x1008F530,g_08F530,.rdata,4,0,0,1,3,0
0x1008F534,g_08F534,.rdata,4,0,0,1,1,0
0x1008F538,g_08F538,.rdata,4,0,0,2,2,0
0x1008F53C,g_08F53C,.rdata,4,0,0,2,2,0
0x1008F540,g_08F540,.rdata,4,0,0,2,2,0
0x1008F544,g_08F544,.rdata,4,0,0,2,2,0
0x1008F548,g_08F548,.rdata,4,0,0,1,3,0
0x1008F54C,g_08F54C,.rdata,4,0,0,1,3,0
0x1008F550,g_08F550,.rdata,4,0,0,1,3,0
0x1008F554,g_08F554,.rdata,4,0,0,1,1,0
0x1008F55C,g_08F55C,.rdata,4,0,0,1,4,0
0x1008F560,g_08F560,.rdata,4,0,0,1,1,0
0x1008F564,g_08F564,.rdata,4,0,0,1,1,0
0x1008F568,g_08F568,.rdata,4,0,0,1,1,0
0x1008F56C,g_08F56C,.rdata,4,0,0,1,2,0
0x1008F570,g_08F570,.rdata,4,0,0,1,1,0
0x1008F574,g_08F574,.rdata,4,0,0,1,1,0
0x1008F578,g_08F578,.rdata,4,0,0,1,1,0
0x1008F57C,g_08F57C,.rdata,4,0,0,3,3,0
0x1008F580,g_08F580,.rdata,4,0,0,1,1,0
0x1008F584,g_08F584,.rdata,4,0,0,1,1,0
0x1008F588,g_08F588,.rdata,4,0,0,3,6,0
0x1008F58C,g_08F58C,.rdata,4,0,0,1,1,0
0x1008F590,g_08F590,.rdata,4,0,0,2,2,0
0x1008F594,g_08F594,.rdata,4,0,0,2,2,0
0x1008F598,g_08F598,.rdata,4,0,0,1,2,0
0x1008F59C,g_08F59C,.rdata,4,0,0,1,4,0
0x1008F5A0,g_08F5A0,.rdata,4,0,0,1,1,0
0x1008F5A4,g_08F5A4,.rdata,4,0,0,1,2,0
0x1008F5A8,g_08F5A8,.rdata,4,0,0,1,1,0
0x1008F5AC,g_08F5AC,.rdata,4,0,0,2,2,0
0x1008F5B0,g_08F5B0,.rdata,4,0,0,1,1,0
0x1008F5BC,g_08F5BC,.rdata,4,0,0,3,8,0
0x1008F5C4,g_08F5C4,.rdata,4,0,0,2,2,0
0x1008F5CC,g_08F5CC,.rdata,4,0,0,2,2,0
0x1008F5D0,g_08F5D0,.rdata,4,0,0,2,10,0
0x1008F5D4,g_08F5D4,.rdata,4,0,0,1,1,0
0x1008F5D8,g_08F5D8,.rdata,4,0,0,1,1,0
0x1008F5DC,g_08F5DC,.rdata,4,0,0,1,3,0
0x1008F5E0,g_08F5E0,.rdata,4,0,0,2,7,0
0x1008F5E4,g_08F5E4,.rdata,4,0,0,1,6,0
0x1008F5E8,g_08F5E8,.rdata,4,0,0,1,1,0
0x1008F5EC,g_08F5EC,.rdata,4,0,0,1,1,0
0x1008F5F0,g_08F5F0,.rdata,4,0,0,1,1,0
0x1008F5F4,g_08F5F4,.rdata,4,0,0,1,1,0
0x1008F5F8,g_08F5F8,.rdata,4,0,0,1,1,0
0x1008F5FC,g_08F5FC,.rdata,4,0,0,2,2,0
0x1008F600,g_08F600,.rdata,4,0,0,2,2,0
0x1008F604,g_08F604,.rdata,4,0,0,1,1,0
0x1008F608,g_08F608,.rdata,4,0,0,2,2,0
0x1008F60C,g_08F60C,.rdata,4,0,0,1,1,0
0x1008F610,g_08F610,.rdata,4,0,0,1,1,0
0x1008F614,g_08F614,.rdata,4,0,0,1,1,0
0x1008F618,g_08F618,.rdata,4,0,0,1,1,0
0x1008F61C,g_08F61C,.rdata,4,0,0,2,9,0
0x1008F620,g_08F620,.rdata,4,0,0,1,1,0
0x1008F624,g_08F624,.rdata,4,0,0,1,3,0
0x1008F628,g_08F628,.rdata,4,0,0,7,7,0
0x1008F62C,g_08F62C,.rdata,4,0,0,7,29,0
0x1008F638,g_08F638,.rdata,4,0,0,2,4,0
0x1008F63C,g_08F63C,.rdata,4,0,0,1,1,0
0x1008F644,g_08F644,.rdata,4,0,0,1,1,0
0x1008F648,g_08F648,.rdata,4,0,0,1,1,0
0x1008F654,g_08F654,.rdata,4,0,0,1,2,0
0x1008F658,g_08F658,.rdata,4,0,0,1,1,0
0x1008F65C,g_08F65C,.rdata,4,0,0,5,5,0
0x1008F660,g_08F660,.rdata,4,0,0,2,2,0
0x1008F664,g_08F664,.rdata,4,0,0,1,1,0
0x1008F668,g_08F668,.rdata,4,0,0,5,10,0
0x1008F66C,g_08F66C,.rdata,4,0,0,5,5,0
0x1008F670,g_08F670,.rdata,4,0,0,5,5,0
0x1008F674,g_08F674,.rdata,4,0,0,5,5,0
0x1008F678,g_08F678,.rdata,4,0,0,2,2,0
0x1008F67C,g_08F67C,.rdata,4,0,0,1,1,0
0x1008F680,g_08F680,.rdata,4,0,0,16,17,0
0x1008F684,g_08F684,.rdata,4,0,0,9,9,0
0x1008F688,g_08F688,.rdata,4,0,0,9,9,0
0x1008F68C,g_08F68C,.rdata,4,0,0,6,6,0
0x1008F690,g_08F690,.rdata,4,0,0,19,19,0
0x1008F694,g_08F694,.rdata,4,0,0,28,28,0
0x1008F698,g_08F698,.rdata,4,0,0,3,3,0
0x1008F69C,g_08F69C,.rdata,4,0,0,6,12,0
0x1008F6A0,g_08F6A0,.rdata,4,0,0,1,1,0
0x1008F6A4,g_08F6A4,.rdata,4,0,0,1,1,0
0x1008F6A8,g_08F6A8,.rdata,4,0,0,1,1,0
0x1008F6AC,g_08F6AC,.rdata,4,0,0,3,3,0
0x1008F6B0,g_08F6B0,.rdata,4,0,0,1,2,0
0x1008F6B4,g_08F6B4,.rdata,4,0,0,1,1,0
0x1008F7A4,g_08F7A4,.rdata,4,0,0,1,1,0
0x1008F7A8,g_08F7A8,.rdata,4,0,0,2,5,0
0x1008F7AC,g_08F7AC,.rdata,4,0,0,1,1,0
0x1008F7B0,g_08F7B0,.rdata,4,0,0,1,1,0
0x1008F7B8,g_08F7B8,.rdata,4,0,0,2,59,0
0x1008F7BC,g_08F7BC,.rdata,4,0,0,2,15,0
0x1008F7C0,g_08F7C0,.rdata,4,0,0,2,10,0
0x1008F7C4,g_08F7C4,.rdata,4,0,0,1,4,0
0x1008F7C8,g_08F7C8,.rdata,4,0,0,1,2,0
0x1008F7CC,g_08F7CC,.rdata,4,0,0,1,4,0
0x1008F7D0,g_08F7D0,.rdata,4,0,0,1,1,0
0x1008F7D4,g_08F7D4,.rdata,4,0,0,1,1,0
0x1008F7D8,g_08F7D8,.rdata,4,0,0,1,1,0
0x1008F7DC,g_08F7DC,.rdata,4,0,0,1,1,0
0x1008F7E0,g_08F7E0,.rdata,4,0,0,1,3,0
0x1008F7E4,g_08F7E4,.rdata,4,0,0,1,2,0
0x1008F7F0,g_08F7F0,.rdata,4,0,0,1,1,0
0x1008F7F8,g_08F7F8,.rdata,4,0,0,1,1,0
0x1008F800,g_08F800,.rdata,4,0,0,1,1,0
0x1008F808,g_08F808,.rdata,4,0,0,1,4,0
0x1008F81C,g_08F81C,.rdata,4,0,0,1,1,0
0x1008F820,g_08F820,.rdata,4,0,0,1,1,0
0x1008F824,g_08F824,.rdata,4,0,0,1,2,0
0x1008F828,g_08F828,.rdata,4,0,0,1,1,0
0x1008F82C,g_08F82C,.rdata,4,0,0,1,3,0
0x1008F830,g_08F830,.rdata,4,0,0,1,1,0
0x1008F834,g_08F834,.rdata,4,0,0,1,2,0
0x1008F838,g_08F838,.rdata,4,0,0,1,2,0
0x1008F83C,g_08F83C,.rdata,4,0,0,1,1,0
0x1008F848,g_08F848,.rdata,8,0,0,1,2,0
0x1008F850,g_08F850,.rdata,4,0,0,1,2,0
0x1008F854,g_08F854,.rdata,4,0,0,1,1,0
0x1008F858,g_08F858,.rdata,4,0,0,1,2,0
0x1008F860,g_08F860,.rdata,8,0,0,1,2,0
0x1008F868,g_08F868,.rdata,4,0,0,1,1,0
0x1008F86C,g_08F86C,.rdata,4,0,0,1,1,0
0x1008F870,g_08F870,.rdata,4,0,0,1,1,0
0x1008F874,g_08F874,.rdata,4,0,0,1,1,0
0x1008F878,g_08F878,.rdata,4,0,0,1,1,0
0x1008F87C,g_08F87C,.rdata,4,0,0,1,2,0
0x1008F884,g_08F884,.rdata,4,0,0,1,1,0
0x1008F888,g_08F888,.rdata,4,0,0,1,1,0
0x1008F88C,g_08F88C,.rdata,4,0,0,1,1,0
0x1008F890,g_08F890,.rdata,4,0,0,1,1,0
0x1008F894,g_08F894,.rdata,4,0,0,1,1,0
0x1008F898,g_08F898,.rdata,4,0,0,1,2,0
0x1008F89C,g_08F89C,.rdata,4,0,0,2,2,0
0x1008F8A0,g_08F8A0,.rdata,4,0,0,1,1,0
0x1008F8A4,g_08F8A4,.rdata,4,0,0,1,2,0
0x1008F8A8,g_08F8A8,.rdata,4,0,0,1,2,0
0x1008F8AC,g_08F8AC,.rdata,4,0,0,1,2,0
0x1008F8B0,g_08F8B0,.rdata,4,0,0,1,1,0
0x1008F8B4,g_08F8B4,.rdata,4,0,0,1,1,0
0x1008F8B8,g_08F8B8,.rdata,4,0,0,1,3,0
0x1008F8BC,g_08F8BC,.rdata,4,0,0,1,2,0
0x1008F8C0,g_08F8C0,.rdata,4,0,0,1,2,0
0x1008F8C4,g_08F8C4,.rdata,4,0,0,1,1,0
0x1008F8C8,g_08F8C8,.rdata,4,0,0,1,1,0
0x1008F8D0,g_08F8D0,.rdata,4,0,0,3,7,0
0x1008F8D4,g_08F8D4,.rdata,4,0,0,2,2,0
0x1008F8D8,g_08F8D8,.rdata,4,0,0,1,1,0
0x1008F8DC,g_08F8DC,.rdata,4,0,0,2,5,0
0x1008F8E0,g_08F8E0,.rdata,4,0,0,1,2,0
0x1008F8E4,g_08F8E4,.rdata,4,0,0,4,9,0
0x1008F8EC,g_08F8EC,.rdata,4,0,0,1,1,0
0x1008F8F0,g_08F8F0,.rdata,4,0,0,1,2,0
0x1008F8F4,g_08F8F4,.rdata,4,0,0,1,2,0
0x1008F8F8,g_08F8F8,.rdata,4,0,0,2,3,0
0x1008F8FC,g_08F8FC,.rdata,4,0,0,1,1,0
0x1008F900,g_08F900,.rdata,4,0,0,1,1,0
0x1008F904,g_08F904,.rdata,4,0,0,7,9,0
0x1008F908,g_08F908,.rdata,4,0,0,1,1,0
0x1008F90C,g_08F90C,.rdata,4,0,0,1,1,0
0x1008F910,g_08F910,.rdata,4,0,0,8,33,0
0x1008F914,g_08F914,.rdata,4,0,0,3,8,0
0x1008F918,g_08F918,.rdata,4,0,0,2,6,0
0x1008F91C,g_08F91C,.rdata,4,0,0,3,10,0
0x1008F920,g_08F920,.rdata,4,0,0,1,1,0
0x1008F928,g_08F928,.rdata,4,0,0,1,1,0
0x1008F92C,g_08F92C,.rdata,4,0,0,1,4,0
0x1008F930,g_08F930,.rdata,4,0,0,5,20,0
0x1008F934,g_08F934,.rdata,4,0,0,1,1,0
0x1008F938,g_08F938,.rdata,4,0,0,1,2,0
0x1008F93C,g_08F93C,.rdata,4,0,0,4,5,0
0x1008F940,g_08F940,.rdata,4,0,0,1,2,0
0x1008F944,g_08F944,.rdata,4,0,0,2,4,0
0x1008F948,g_08F948,.rdata,8,0,0,1,1,0
0x1008F950,g_08F950,.rdata,4,0,0,1,3,0
0x1008F954,g_08F954,.rdata,4,0,0,1,2,0
0x1008F958,g_08F958,.rdata,8,0,0,1,1,0
0x1008F960,g_08F960,.rdata,4,0,0,1,1,0
0x1008F968,g_08F968,.rdata,8,0,0,1,1,0
0x1008F970,g_08F970,.rdata,8,0,0,1,1,0
0x1008F978,g_08F978,.rdata,4,0,0,1,1,0
0x1008F97C,g_08F97C,.rdata,4,0,0,1,1,0
0x1008F980,g_08F980,.rdata,4,0,0,1,1,0
0x1008F984,g_08F984,.rdata,4,0,0,1,1,0
0x1008F98C,g_08F98C,.rdata,4,0,0,1,1,0
0x1008F990,g_08F990,.rdata,8,0,0,1,1,0
0x1008F99C,g_08F99C,.rdata,4,0,0,1,2,0
0x1008F9A0,g_08F9A0,.rdata,4,0,0,2,4,0
0x1008F9A4,g_08F9A4,.rdata,4,0,0,1,1,0
0x1008F9A8,g_08F9A8,.rdata,4,0,0,1,1,0
0x1008F9AC,g_08F9AC,.rdata,4,0,0,1,1,0
0x1008F9B0,g_08F9B0,.rdata,4,0,0,1,3,0
0x1008F9B4,g_08F9B4,.rdata,4,0,0,1,1,0
0x1008F9B8,g_08F9B8,.rdata,4,0,0,1,2,0
0x1008F9BC,g_08F9BC,.rdata,4,0,0,1,2,0
0x1008F9C0,g_08F9C0,.rdata,4,0,0,1,1,0
